Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image1488,0,0.455843295325916,0.38283415307112256,0.6063329599815719,0.22819962369481106,0.020824635812445584,0.0023098087433193427,0.025475422255396868,0.426892665987285,0.20193293700986614,0.5835777833462585,0.12958659310283363,0.9767159180677134,0.0
Image1489,1,0.6748948584154683,0.690034116981749,0.8251359070548071,0.0037676458309909566,0.022662096566398345,0.002839713688731169,0.02592264366810037,0.02802354954469334,0.0029780898980633942,0.37227834487119965,0.15461888472718593,0.9538588170161808,0.0
Image1490,1,0.14310114758473466,0.28643167844212275,0.520137720352085,0.001130909492104789,0.13084340191445437,0.028903953929603654,0.04874883316090678,0.009946719635788845,0.0008917173517671662,0.17474871010346588,0.2951985202972617,0.9384257559501674,0.0
Image1491,0,0.29316234596872925,0.3515061369023659,0.5796514071992463,0.2207674451188671,0.049395949104278254,0.0068489748838089495,0.05492966563417037,0.418694293488288,0.19489858799397608,0.5945973007821186,0.17525123003086923,0.957579724220766,0.0
Image1492,0,0.3120165097595321,0.2866277685374094,0.5203266521006367,0.2053646198501651,0.035661115349735935,0.004470942964438156,0.057364142630086885,0.4014233480549214,0.1804842779053847,0.5804237437783815,0.16749263870623832,0.910097662051244,0.0
Image1493,1,0.38790388632745354,0.5901681277673381,0.7606434245980261,0.000754813205238355,0.052209399253074766,0.00762844305581981,0.046806710477797824,0.0068466586083056336,0.0005942824007368296,0.28281443193295946,0.21386750901704643,0.9337147327959583,0.0
Image1494,1,0.2692153722978387,0.4414815934891112,0.6535038837540292,0.002744195190319032,0.07187380696225232,0.01170659015134069,0.024645139439112267,0.021553480660458646,0.0021622832758756722,0.31778579008063546,0.1630217141983464,0.9531394463517828,0.0
Image1495,1,0.6003754727920262,0.5706045977445108,0.7473862161631577,0.025729822911789914,0.020647682655299142,0.0024828307002811665,0.028114411216774514,0.1131985181349776,0.02089520878497356,0.43187456087868453,0.1412933105235565,0.9483990045146187,0.0
Image1496,0,0.25990217461325427,0.2528738951330312,0.4867964130631672,0.19181242307276006,0.04550110528407284,0.0061536872218898924,0.07298987463379238,0.3858847744014717,0.16798457463153477,0.5441860582456823,0.21279397372712264,0.8843430559928156,0.0
Image1497,1,0.1543621103779577,0.2590973964858961,0.49313907570009835,0.12829207258479158,0.10681138793928813,0.02086697743829037,0.10890733137735176,0.30535728034442894,0.11031898721072739,0.4786340700801787,0.21678383783902103,0.9242990948918073,0.0
Image1498,1,0.384861912518521,0.5170917684668725,0.7099173092121376,0.06124798718932039,0.04735898235796001,0.006834843947345146,0.07934010487616155,0.19641461001553318,0.05128502897641938,0.41000561103620364,0.20827123033239578,0.9228523247941531,0.0
Image1499,0,0.6065427054287107,0.4915352302909212,0.6913403939573753,0.1712108428628386,0.012785232479037754,0.001306349168062596,0.05894002055350878,0.3614090511668026,0.14919609076150542,0.5214670250992393,0.18932751325602976,0.9208188353855475,0.0
Image1500,0,0.24840332035743562,0.23116444434309846,0.46403935021809245,0.21753307081877143,0.05352068807552574,0.007920098129758118,0.0771520876003286,0.4156640197041246,0.19232984601373568,0.49869780530394653,0.25422237840411116,0.8905997192084887,0.0
Image1501,1,0.0943177530530172,0.16018500323997908,0.38101441748706766,0.0478284273621914,0.1477830880567939,0.03433940008052499,0.07053614519833463,0.16840006669225205,0.039632400277054815,0.33198379699699687,0.22318712097322732,0.9301500581201676,0.0
Image1502,1,0.4155646356165392,0.5174182868166028,0.710151653314541,0.036227273814786166,0.04097603793322142,0.00565315008231309,0.05621623806284227,0.14172886826270387,0.02987965217762448,0.39255731613766526,0.1891930008316644,0.9290589269830267,0.0
Image1503,0,0.5564962314679343,0.46041942730243984,0.6680592065818658,0.20853516713875173,0.016154842245939112,0.001744408398920416,0.056193490980382,0.40539058341094014,0.18374679765325164,0.5396196670501232,0.18932952053879545,0.9299632434511556,0.0
Image1504,0,0.3895456595161194,0.3490129683686907,0.5774780048887244,0.20841599245480952,0.03157454591647769,0.003939894791610523,0.08065045214408767,0.40535525657651467,0.18371761834345868,0.49975236052060484,0.2538230065157474,0.8910621859383876,0.0
Image1505,0,0.34318443260355447,0.3124664126197604,0.5446827165164763,0.4568805067598633,0.03401684069765638,0.004419358078805962,0.0335230923757275,0.6368816937661879,0.4242357856262995,0.7005174496921212,0.1155870241818217,0.9691583834973101,0.0
Image1506,1,0.6345002438732613,0.6149972908056629,0.7771569459607282,0.011367971077230466,0.02403043426216147,0.0031108484630273017,0.04220734579328916,0.06515531452095263,0.009148686069321683,0.3718420585779479,0.1828517157692227,0.9328129207260658,0.0
Image1507,0,0.2528257088429367,0.1957985835917154,0.4245546771979152,0.1723086628113104,0.03819130159343228,0.0049027885904718614,0.03234222839242851,0.36208465939408974,0.14969992790171627,0.5772602535572948,0.12605337263573885,0.9287452149373556,0.0
Image1508,0,0.4015621692756516,0.3534144871014062,0.5813098111852593,0.38943911781712814,0.027050079734627357,0.0033386404641742506,0.03201662901526659,0.5810418962432755,0.35720680966224727,0.6734242977562623,0.11714083429476087,0.9708448178225968,0.0
Image1509,0,0.3968071008530967,0.27280478191781565,0.5068466444141564,0.20872481732229625,0.019632562262694046,0.002228455362636464,0.04312910998231541,0.40525201520963844,0.18363235604421926,0.6183134196347237,0.12375411857051878,0.9045189066706674,0.0
Image1510,0,0.24756816947811142,0.1848779408311167,0.4116558259511698,0.20527795342212646,0.037929619638111915,0.0049340911785680395,0.051704772788112884,0.40133966435247936,0.18041577097347494,0.5883394078537534,0.1545150917990666,0.8717559971989588,0.0
Image1511,0,0.3582079456668779,0.2533131877448548,0.4872466484655212,0.19909864455118254,0.023727367124795083,0.002784896750564269,0.04355691517113538,0.3943391851585933,0.17473049000686458,0.6054109980160793,0.13093528627770262,0.9015370338366804,0.0
Image1512,0,0.25147198218344813,0.19129234802393644,0.41927664904480844,0.43609881404834944,0.04089178200755939,0.005487267963810802,0.025323243498032614,0.6197990655063272,0.4031213653016309,0.7213999816545476,0.09678961303684257,0.9621476932952069,0.0
Image1513,1,0.13328455868142794,0.13865992702472812,0.3523263847871576,0.001923407184065631,0.10554621402888673,0.022620902861509015,0.0517205917142366,0.0159394164196916,0.001516789361303171,0.28561129494274745,0.22155499563918105,0.891817875691749,0.0
Image1514,0,0.2997657896432091,0.18399457907388828,0.41059608876518855,0.3208751985420382,0.02525479900948866,0.0029783535649767993,0.029159095050307383,0.5194363157779085,0.2899095282595545,0.6478059852323559,0.125631018145028,0.9271150411810085,0.0
Image1515,0,0.15426870231817644,0.10402179706123757,0.3010437251700347,0.3384088572458252,0.05723033562462191,0.008542744533608551,0.035622087126724614,0.535458766304762,0.3067407254431711,0.6570566083222587,0.14269035603678187,0.9011637452025494,0.0
Image1516,0,0.27626975143333077,0.20134688838158818,0.4309709612370637,0.3897410275143862,0.037568483905393614,0.004960888973015069,0.0167011657130348,0.5811804881705095,0.35736607436719453,0.697135094098797,0.0921309204621015,0.9805167801084811,0.0
Image1517,0,0.39242336397854066,0.23222625128727295,0.4651765272293568,0.2401697194715183,0.01569977620283012,0.00168171663228355,0.027466141440412508,0.4392871645510828,0.2128023273696066,0.6134258290919912,0.12191636194555609,0.9334822181094355,0.0
Image1518,0,0.25677093398857037,0.15935567422118077,0.37994593809590793,0.3581845554652932,0.03172573365588811,0.003972176453239848,0.03141341953480413,0.5534873638214413,0.3262438037578428,0.6553447238512808,0.13197035582140237,0.9173944499111331,0.0
Image1519,0,0.11133412477108125,0.07690470963614378,0.25460518427007983,0.41773373521526275,0.07609752106684109,0.012804663566804753,0.04119039085728836,0.6044581069158287,0.3846170442260154,0.6954297325838799,0.14773394644158538,0.8794460931424073,0.0
Image1520,0,0.14614404167011785,0.08037441188430262,0.2609553161392532,0.5982101137811328,0.046861728164789736,0.0065564673130451495,0.013162540722504874,0.7431750478750662,0.5676745083530689,0.7939105779789108,0.06696230521058531,0.9563444520764848,0.0
Image1521,0,0.2677857228311388,0.1262802854169178,0.3348177595587538,0.2461215913443213,0.020541688366651385,0.002353657403429259,0.013062514117735239,0.44555461496431176,0.21840613256066724,0.660546255081851,0.08057367644410611,0.9479173436031219,0.0
Image1522,1,0.17596467978980904,0.3129518745737839,0.5451305199908153,0.007232964576431028,0.11731159094561694,0.025208510681109717,0.0572376793686069,0.0467039689403365,0.00576549080151857,0.37125394106776227,0.23114404909950165,0.9730410808702867,0.0
Image1523,1,0.10740132335753655,0.1361498522442893,0.34884109076242353,0.02872120757886725,0.12585477749076784,0.027965035912312336,0.03607782256023344,0.12188153693550775,0.023471102057128573,0.3970357332502776,0.17343604676913302,0.9606060520458244,0.0
Image1524,0,0.17022905680866557,0.0911259429015071,0.2798174595293627,0.559253198141821,0.04046783565243756,0.0054546698142973775,0.012455312004976715,0.7150302789396149,0.5276718351034847,0.7795435918027245,0.06885589377658319,0.9597953119500411,0.0
Image1525,0,0.2753057618508601,0.12451408925334247,0.33225159386294223,0.25018337142714325,0.018114207040387943,0.0020298595335565845,0.012776198760446951,0.4496847613742195,0.2221384342101888,0.6574175725183955,0.07835721922006467,0.9455841696583995,0.0
Image1526,1,0.06160652660059072,0.06830728030478346,0.2382329494131625,0.004346141926573744,0.16901627145495335,0.04574559764869384,0.02443884212931335,0.03134226370536297,0.0034264152534633887,0.269370347431741,0.19549348688445642,0.9446304366838083,0.0
Image1527,1,0.1467914561534287,0.2875687191955849,0.5212323585599692,0.01080228086987796,0.13134137243085311,0.029385677548439043,0.08694001898918297,0.06248974750625644,0.00862124335578721,0.38417260788836843,0.25466179737585776,0.9360092621250695,0.0
Image1528,0,0.22737178248345818,0.13407740928154624,0.34593936224970806,0.5475480437271717,0.032219700534311634,0.004126318134956208,0.016528770310501577,0.7059228717444447,0.5150392694860318,0.805932115403539,0.06605186846638253,0.9593837405147432,0.0
Image1529,0,0.3056988119231028,0.14622078153312734,0.36263977406262815,0.30353822674799685,0.017241510419595353,0.001969783833953193,0.012650054139037983,0.5029097641313973,0.2730434031740593,0.707311320824628,0.0681921467255619,0.9603443808229195,0.0
Image1530,0,0.34692811720640915,0.16228056309481523,0.3837020872806796,0.2614268772375483,0.013388776983886526,0.0014959746270502535,0.01360758833652309,0.4613808179588432,0.23287804698360756,0.6660819409595684,0.08086689995163006,0.9560740242144536,0.0
Image1531,1,0.08178726889557629,0.08596628278244718,0.27091117312646934,0.0406706509805956,0.14015852718613483,0.03469074347264724,0.024058922866395636,0.15162801033258888,0.03334676792157637,0.43570231514345475,0.13739599177588135,0.9653000765368218,0.0
Image1532,0,0.2416834617118985,0.13420132830649792,0.3461134899929174,0.5295624916184983,0.02921520275556643,0.0037415190147019484,0.014182142217794057,0.6928233025128977,0.4971367989311714,0.7938511776072403,0.06403859173123203,0.9637414812124172,0.0
Image1533,0,0.3298367429575848,0.15621577685677818,0.3758753652298681,0.278619844063665,0.014758809893686005,0.0016508321564356263,0.01376670851653676,0.4785819020234059,0.24912956113215148,0.6978751754380552,0.07252500205611513,0.9554086009219049,0.0
Image1534,1,0.08311982919669075,0.09024872602723896,0.2783211821175486,0.04181694492589572,0.1423536428028591,0.03540814818967622,0.02820004109940516,0.15458296477324557,0.03441664865902516,0.4257390936884417,0.14748183606202225,0.9620431640695841,0.0
Image1535,0,0.20441548641211849,0.15089177896593714,0.3688793363504868,0.7164176738098634,0.048758552608740104,0.007339792552130907,0.0316453009074467,0.8246425828796552,0.6916767624951053,0.8186016855521483,0.08346146308807191,0.9368006408256861,0.0
Image1536,0,0.38506161250839716,0.28883223115669854,0.522446225619279,0.40336410947104456,0.024965959697256672,0.003090848383711972,0.036613001801181766,0.592738121351284,0.37077197613123153,0.7031561732255598,0.11284360914056317,0.9472742258737514,0.0
Image1537,0,0.5426819616612836,0.37570914897147406,0.6003633130637537,0.42396631926375683,0.009099658413700439,0.0010047867691127823,0.03091087841973113,0.6099770444812469,0.39122416389744635,0.6945757410111002,0.11168421868290328,0.9612383552111408,0.0
Image1538,0,0.24143912831414577,0.18320834722816717,0.40965074562811005,0.6554767696714556,0.04444963117184885,0.006754156764793489,0.035777596716387396,0.7834372173361851,0.6274323521985361,0.8063950959528083,0.08741572930407365,0.9355221407747041,0.0
Image1539,0,0.5735710407406384,0.3919372527301879,0.6138799165226816,0.42019045335412614,0.007145382079498726,0.0007935528769685055,0.04087302016337621,0.6068098202123349,0.3874256016705652,0.6804358705394769,0.13253310987172806,0.9430858730722633,0.0
Image1540,0,0.5685716389203335,0.4684201115206188,0.6741185144791263,0.24321246276924977,0.012863506249379077,0.001282661007504766,0.047996638999684815,0.4422743451473695,0.21546419268565054,0.6693395219331366,0.12081952190186225,0.942771302672043,0.0
Image1541,0,0.3898475101920625,0.3499791293775669,0.5783211645335355,0.2570558166981268,0.027604609442454166,0.0032520513581365696,0.06461840449441243,0.4570576658049552,0.22887911194094707,0.6350025955259004,0.16142084877284787,0.9131761840773609,0.0
Image1542,0,0.1894315452361892,0.1803943022923145,0.40625058219738913,0.3363295585045185,0.059517153731438725,0.008855695186257728,0.08284100734655685,0.5338115873799939,0.3049886313451006,0.6347226593551409,0.20530404515926537,0.8725880809114801,0.0
Image1543,0,0.3503584476776816,0.20605019478837291,0.4363415102441963,0.23873754470915243,0.022485472751768522,0.002664334084596566,0.01577108267283393,0.4382751805925575,0.21190427358261615,0.6351657475492467,0.10025181349091287,0.9715277552127137,0.0
Image1544,0,0.4708493231366719,0.24985107976597185,0.4836876816490298,0.21537756645956715,0.008793621608466327,0.0009262298146456576,0.01710397161850649,0.4126518311784475,0.18979317057124304,0.6119995518058905,0.10672081788529957,0.9641712235864559,0.0
Image1545,1,0.3008595382052783,0.31491817919909365,0.5469407630160653,0.008039219977620792,0.048037755661812474,0.006871736182042252,0.022793421500523495,0.05034770282174206,0.00638398582909885,0.4542850725650333,0.13062166740887693,0.9576936213628251,0.0
Image1546,1,0.08471696897748097,0.09473656798075887,0.2859024591953952,0.017724664320153283,0.12166481101566379,0.025468682056059903,0.023879318769449754,0.08799449281610251,0.014203547572974725,0.42693539942851705,0.13553553048708908,0.9255976839434403,0.0
Image1547,0,0.38321691836227756,0.2165243462058917,0.4480866617583562,0.21286988360581816,0.017858341613390873,0.002045633154454588,0.013719900511721296,0.4101506598543368,0.1876995213545256,0.606734747021018,0.09940507858140189,0.9753147436427492,0.0
Image1548,0,0.5028901281945094,0.25911673294847143,0.49315866347413356,0.16125431938548362,0.0067686863275953565,0.0006661627679376242,0.017800556017395594,0.3485317306336804,0.13975326056171716,0.5894663409416088,0.11107938575821906,0.9583213286009489,0.0
Image1549,1,0.27865694854734385,0.297858248394294,0.5310417522805495,0.005851361629534093,0.05170620699765983,0.007602570863570132,0.014408509325801915,0.03960627714782872,0.0046308155198579014,0.43289357622161223,0.11478440320424922,0.9664513978024014,0.0
Image1550,1,0.19433293761445966,0.24111710864811794,0.47459871130237913,0.03236318127230147,0.07294933197657286,0.011865426759670762,0.016338710935392242,0.1300700261701926,0.026027319260629657,0.5313185033922709,0.10872631455689842,0.9778153849444564,0.0
Image1551,1,0.12664430394890652,0.14384859009991746,0.3594330910495286,0.026978109923467983,0.0949338217467765,0.017593456905736073,0.01829433633522497,0.116153194189187,0.02175617636625592,0.5194172549564231,0.1091574225733976,0.9653481806276751,0.0
Image1552,0,0.30434002374313235,0.2711533381792168,0.5052136414666781,0.5163185746531982,0.036297291655096466,0.0046845170412346945,0.03749761596418856,0.6832120190185236,0.4842022873598584,0.7312271389411611,0.11124046560528243,0.9586399248796234,0.0
Image1553,1,0.21204549846773985,0.33547956199849926,0.5655429066768569,0.04185892473669507,0.08278447057753699,0.014301356246526682,0.055175419438987905,0.1552541893563455,0.03466191252456841,0.3401077605103626,0.1888204401469635,0.9542896318930474,0.0
Image1554,1,0.40974112623432085,0.4455114502978334,0.6566268626071409,0.11705256076711754,0.038740160574231276,0.005385214089816443,0.05653853520555527,0.2892109204075245,0.10019187972984996,0.5157083254283366,0.15560373952764803,0.9433346400568348,0.0
Image1555,1,0.20523683314467686,0.2908404945663744,0.5243701514545378,0.1229149482715649,0.07769986716875998,0.013091103390125054,0.0875388901724696,0.2978384530405993,0.10554348049865225,0.4721586720769126,0.18584046789863579,0.9189139446538723,0.0
Image1556,0,0.3331179886437893,0.2836887428221085,0.5174881316084413,0.4326877041144359,0.03205150090369876,0.004029546604278836,0.0346683154104159,0.6172762472349343,0.4000485980258791,0.7038624611518609,0.11685373262970748,0.960152074858613,0.0
Image1557,1,0.23470132427781346,0.3303666112753104,0.5609714899647296,0.15014341770101441,0.07050893312988227,0.01147027080363068,0.07923925125572628,0.3349880826546935,0.13015084733592047,0.5000746002524783,0.1725570316588548,0.9366016245458426,0.0
Image1558,1,0.03234265573378245,0.048588604518623436,0.19632779487965016,0.007523600494560398,0.25485447908518744,0.08454004197084115,0.014174738152060362,0.04770301126949687,0.005932640884816284,0.2517757628462233,0.1559188872438803,0.8972948773108191,0.0
Image1559,1,0.05814122562417763,0.0920785912976331,0.2814343617448184,0.005129211074727359,0.18792209406889593,0.05039147252020165,0.02919350082300741,0.035660421283610924,0.004040077935352514,0.2482085681450884,0.16993827689568283,0.676632616830257,0.0
Image1560,0,0.485553040133258,0.38443495250203236,0.6076665406089017,0.18168896042772845,0.017365175430351813,0.001834293735533653,0.052749194877647884,0.37365603580841156,0.1584596273066906,0.5684003350175406,0.1720402838680871,0.9147829164637971,0.0
Image1561,0,0.28672639260834,0.24192610876743204,0.4754474083495313,0.2239600687791655,0.0382102908854367,0.0049813641303153135,0.07888483829256913,0.42244262318474396,0.1980993839440965,0.5368995518156849,0.22080078189019559,0.8553681136352886,0.0
Image1562,1,0.32414851421367086,0.3673089215490375,0.5932522537424809,0.04506556482831171,0.04691007916441004,0.006674505234985581,0.03959358879405132,0.1625061066688533,0.037364578262296284,0.38278018191224067,0.19258782473495004,0.9472271294959453,0.0
Image1563,1,0.37477798330618517,0.33465587265480246,0.5648088159840159,0.005570461277351793,0.03934683101435316,0.005493423316207541,0.06214596348147116,0.03810021554942923,0.004401963028679363,0.39461797104202795,0.20133276945645,0.8760686079661748,0.0
Image1564,1,0.45548024626597877,0.48012761437593854,0.6828928780925742,0.0029382490805443476,0.037501011921053116,0.005264261537901604,0.05194400415559898,0.022911447735568177,0.0023271252226407984,0.315757361913854,0.2350791413346231,0.9234033183123347,0.0
Image1565,0,0.44042176269751404,0.35480002235977687,0.5825110806576776,0.20850123778365282,0.020747767882920105,0.0023004110664061874,0.06275187071690173,0.404994945993954,0.18342013956375613,0.5684855357231253,0.1882248372164287,0.895345083695823,0.0
Image1566,0,0.21782759540966135,0.1824242792426093,0.40870599388986545,0.2690554489415528,0.04986231319181581,0.007098129939325904,0.06514115293514208,0.4696714062112748,0.24064303478660298,0.5636446090635281,0.2059109087261911,0.8766570926799511,0.0
Image1567,0,0.7096412762393838,0.5226925661171908,0.7139268617030492,0.1446474061893873,0.006942703646488579,0.0007017634167300816,0.04907801005648805,0.32738131508867857,0.1249056021721533,0.5954616533781829,0.12639411727153782,0.9273112893737632,0.0
Image1568,0,0.3288976008392913,0.3016825843138043,0.5346445015890402,0.21104393746287212,0.03617643097442782,0.004702754129349539,0.07976850045782954,0.4082795034569529,0.18614075984047687,0.5552092646905429,0.1894083691129131,0.8777565602320356,0.0
Image1569,0,0.7137641147400694,0.5015331318006847,0.698663909951352,0.1634015152344259,0.006015108943430145,0.0006395052893920093,0.04726883122129307,0.3516894615416551,0.1420405768709733,0.5947946959517327,0.13137494119624113,0.9303162182263982,0.0
Image1570,0,0.699092147281044,0.5267030947255451,0.7167848009597814,0.14992349255500642,0.007699170281507288,0.0007812779124292384,0.05153473046380731,0.33430743540256247,0.1296771724175488,0.5939700940357688,0.12968347734417335,0.9253331248175147,0.0
Image1571,0,0.27633187009377647,0.25378901807407017,0.4877338933815016,0.25527209965343783,0.042699036160116534,0.005824245581805484,0.07557179997533726,0.45579620510725016,0.2277187328055038,0.5561735044816978,0.18983981642414077,0.8819435722852536,0.0
Image1572,0,0.14249652595639736,0.09626809713224174,0.2884488673909481,0.3078202677003549,0.058581034823326404,0.008772841455471088,0.014464504480188782,0.50682802591986,0.27699674854840434,0.6782478799786689,0.08852007295597764,0.968214079467701,0.0
Image1573,0,0.21277757838454692,0.13243857593537406,0.3436289643077724,0.47566182846334637,0.040978239753937044,0.005693229089388481,0.02221753185777972,0.6519148492249909,0.4432609569548677,0.6856844381523686,0.10945376700263125,0.9439604954127825,0.0
Image1574,0,0.2266272788345622,0.1467109900021981,0.36329920161759083,0.2539148757955123,0.037145688494930613,0.004816467300747578,0.029241356290777912,0.45386562851699147,0.22594852078643707,0.5974185113601183,0.1454368408234246,0.9188175026108412,0.0
Image1575,0,0.14279055428250662,0.09497030545725763,0.28629239362996073,0.5076075345161025,0.05782290746034146,0.008681383301674284,0.0121265992122369,0.6764252843829537,0.4751712795348066,0.73189297579684,0.07486947517799307,0.9778749983561297,0.0
Image1576,0,0.40446886244627966,0.3443190519125665,0.573365011000547,0.4588160130821052,0.023993888844893126,0.0028168063964277507,0.03831127255406438,0.6383475998432299,0.4260726720656659,0.7296710323193474,0.10780744173225047,0.9586652619341769,0.0
Image1577,0,0.5921215133025962,0.43988696924869874,0.65226418887035,0.24089102951711974,0.010356841837679272,0.0010843275875816478,0.039835930144983864,0.4405212137569825,0.21389999465803347,0.6063212104279592,0.1330962588070703,0.9476274167301,0.0
Image1578,1,0.42384482298482506,0.6910702517081495,0.8257796768169011,0.001318689405047185,0.052963122991678095,0.007915081187646937,0.0316594147190977,0.011421491269835105,0.0010394178141862728,0.33377566485294236,0.18208335778250553,0.9674955675579398,0.0
Image1579,1,0.5058051038531992,0.7994171172939276,0.8906268861912237,0.008933086608394739,0.04344880824262692,0.006050091447845576,0.03298521365993821,0.054906328137838314,0.00719215778698923,0.32898431957926233,0.18300816892544314,0.9796695953738945,0.0
Image1580,1,0.37614183300663667,0.6909674666497706,0.8257158360886919,0.0034879113199122935,0.06255326229396005,0.009771582339298378,0.035521980854729115,0.026362392521405403,0.002761290461652799,0.3377380299144978,0.19800269091077938,0.9717076213734246,0.0
Image1581,1,0.31690593854393817,0.557683585183913,0.7385055593949783,0.0027783993027274178,0.06871190257967572,0.011164811916272391,0.039284375880020726,0.021911995653082036,0.0022054734955357994,0.25702109497105413,0.2320182663866059,0.9560220513925,0.0
Image1582,0,0.608033553279405,0.4493548170948244,0.659592218556426,0.24200914981602228,0.009745644509344113,0.0010254413534608294,0.037639875398903275,0.44168463612601716,0.2149374052160868,0.6220729814318187,0.13096614599437448,0.9527901686302505,0.0
Image1583,1,0.4759214267966102,0.7966740270038817,0.8890413186699564,0.00858011239272432,0.047989885059674116,0.006863718267186542,0.03145751233968124,0.05326952662233568,0.006897581399442543,0.3393614090590583,0.17630083148192713,0.9829901323132897,0.0
Image1584,1,0.37168723484534794,0.6792884801562582,0.8184307764063039,0.0036421768299101463,0.06279649449121033,0.009812652179934035,0.0382638226445964,0.027350208933436038,0.002889599880657119,0.3137238594340153,0.20866325622764192,0.9694507434919584,0.0
Image1585,0,0.3158747687805431,0.15720538558746816,0.3771626462937055,0.19460612742388544,0.016391667067880526,0.0018267394027600657,0.021279764993992416,0.38678074041927796,0.1686932539315209,0.745869328053745,0.06385078233574541,0.9073045327203566,0.0
Image1586,0,0.18710876747374938,0.09640876804564542,0.28868174728349266,0.23794689707393604,0.03305887777796002,0.0040958619248412055,0.02159858643135229,0.4351951869742129,0.20918261740151206,0.7132517437224191,0.0736483242762924,0.8910656342206451,0.0
Image1587,1,0.32942952062799735,0.2733205139576178,0.5073556081623858,0.126771395012379,0.037718810372683896,0.005464102778100424,0.032049402837098104,0.3030713699993941,0.10885611549892286,0.5089700749884443,0.1341659824225462,0.9458309720970788,0.0
Image1588,0,0.2802945804919801,0.13993478109171306,0.35408456183041076,0.22288449021912687,0.019507479431923568,0.002201130944325603,0.020873189888944946,0.4186039174618149,0.1948217325590087,0.7414504339314425,0.06372815694550096,0.9076088794421122,0.0
Image1589,0,0.14738319391145108,0.07632825020137277,0.25353658231825466,0.2850037320496755,0.0418293075213104,0.005515315825490944,0.02199703429924436,0.4829056057192057,0.2533001533783191,0.7532734913034873,0.06947132112276844,0.8848116773112302,0.0
Image1590,0,0.47932967063305754,0.2941545520726721,0.5275306199122166,0.17755228235419018,0.009997031792239756,0.0009319059009809021,0.042175975142297116,0.3678714766675963,0.15404985292338072,0.6315230802460636,0.13056772656270824,0.8907868542022124,0.0
Image1591,0,0.3302103751967109,0.22090524645039866,0.45291514431543906,0.2169665227502635,0.024029916874670203,0.0027460960064007913,0.041657947423315606,0.4140788817779899,0.19099286273061664,0.6008672080180106,0.14860230772638866,0.8962940902563652,0.0
Image1592,0,0.16595575310823388,0.12973895523753087,0.33979195062655454,0.39782115042068766,0.059546126606726486,0.008982293276740144,0.06151470122103795,0.5879806850998537,0.36522399515051,0.6699763688365277,0.19379435275631865,0.8659108686149595,0.0
Image1593,0,0.4437421201328876,0.2854955685448411,0.5192348942869034,0.21976450105303608,0.013395586125728783,0.0013491281601075546,0.04224579373259196,0.41671879107380566,0.19322205239892715,0.6323990762812277,0.1391811630780292,0.9028278500143747,0.0
Image1594,0,0.10993852553307022,0.08498790104371609,0.2691928436884288,0.47239788903363156,0.08068688986282901,0.013788173937661463,0.05578672952107597,0.6491028984626085,0.439670700988913,0.700482069493001,0.17623922277107207,0.8647408103494123,0.0
Image1595,0,0.4300958007785554,0.37807728262708,0.6023536547528985,0.4757600000727271,0.022923086409875275,0.0026565378423826277,0.04642423381666981,0.65176372687522,0.44306763649776787,0.718472030029043,0.12780643559356794,0.9517053870334782,0.0
Image1596,1,0.339819441760304,0.54505858535251,0.729728615694829,0.06401686244755858,0.05858750642414732,0.008753216949769296,0.06037803559147449,0.2015218053039216,0.05356490439688058,0.45049615459164055,0.1746703811812952,0.9663524988401511,0.0
Image1597,1,0.24331051047734764,0.4150519330211017,0.6326594320688514,0.0738259848888175,0.07875335148470752,0.013269350896973172,0.05224102835593834,0.2194777402435728,0.06196129816373989,0.4546913049087589,0.15739359796872604,0.9727746527470593,0.0
Image1598,1,0.10009754930381086,0.1647466044332372,0.386842935317422,0.03496111112683965,0.14198034586192823,0.0326043811817808,0.05155609547175613,0.13817315780309014,0.028678275848428764,0.3457173578222816,0.2005305952416359,0.9455400351268253,0.0
Image1599,1,0.294770529066932,0.4912529536236657,0.6911325511697762,0.06968957256463817,0.06675202410686368,0.010453362384762882,0.057930062559770436,0.2118583284044186,0.058325958998323844,0.48035449331343366,0.16329669152396484,0.9673650057288667,0.0
Image1600,1,0.23250692508029427,0.39114557196483374,0.6132270647176273,0.08562943867643685,0.08167303501445913,0.014109092935190713,0.05671854135736958,0.24014832004612885,0.07236124580755462,0.4626547122216325,0.1656118019254614,0.9704295334067514,0.0
Image1601,1,0.07276349815484569,0.10908112049120004,0.30901268165570395,0.01369747766387044,0.16207121331350982,0.04011148013640987,0.03058756714279068,0.07403907498351257,0.011000880666942865,0.2901949959502258,0.17819514781828008,0.9424021923901695,0.0
Image1602,0,0.2824733349898313,0.25799824539330796,0.4920244400461224,0.2606239252920347,0.03879449042963121,0.004965532620210507,0.055577686384032106,0.46036416316771955,0.23193454581424858,0.6700637727457379,0.13699710257782025,0.9154226431417136,0.0
Image1603,1,0.09600369951133328,0.17092560044431626,0.39461167541542,0.030939948259135583,0.15595591314297236,0.03808036430549006,0.09397927377454998,0.12797182020245473,0.025360568128632206,0.3038872672176154,0.2807940240828508,0.9144747062965992,0.0
Image1604,1,0.05957225550555383,0.10616707966059495,0.3044456807894604,0.00415911620488933,0.2056424382748382,0.059338780085022226,0.03999163118098006,0.030256534825168976,0.0032775148113732312,0.22550791566584355,0.24618645429453934,0.8987651666329493,0.0
